name,clean name,carbon_rating,co2e,lca_farm,lca_processing,lca_packaging,lca_transport,lca_retail,lca_food_waste,source
Milk chocolate bar,,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
"Milk chocolate bar, filled with praline",,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
"Milk chocolate bar, with dried fruits (nuts, almonds, raisins, praline)",,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
"Milk chocolate bar, with puffed/popped cereals",,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
"Milk chocolate bar, without sugar, with sweeteners",,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
"Milk chocolate, filled",,5,17.56,-1,1.62,0.1,0.33,-1,-1,wrap
White chocolate bar,,5,19.22,-1,0.38,0.1,0.29,-1,-1,wrap
"White chocolate bar, with dried fruits (nuts, almonds, raisins, praline)",,5,17.84,-1,1.79,0.1,0.3,-1,-1,wrap
Cocoa (Chocolate),,5,33.67,6.69,0.33,0.72,0.11,-1,-1,wrap
"Mango Chutney, Glass Jar with Aluminium Lid",,2,2.78,-1,0.11,0.73,0.42,-1,-1,wrap
Citrus Fruit,,1,0.3,0.31,0,0.04,0.09,-1,-1,wrap
Grapefruit and pomelo,,1,0.51,-1,-1,-1,-1,-1,-1,wrap
Lemons and limes,,1,0.3,-1,-1,-1,-1,-1,-1,wrap
"Clementine, export quality, Souss, at orchard/MA U",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Coffee, ground",,5,9.39,-1,0.25,0.1,0.3,-1,-1,wrap
"Coffee, powder, instant",,5,24.45,-1,5.37,0.1,0.52,-1,-1,wrap
Coffee,,5,17.01,10.75,0.61,1.69,0.13,-1,-1,wrap
"Coffee bean (Robusta), depulped, Brazil, at farm gate/BR U",,5,1.85,-1,-1,-1,-1,-1,-1,wrap
Chestnuts,,1,0.43,-1,-1,-1,-1,-1,-1,wrap
Mushrooms,,1,0.27,-1,-1,-1,-1,-1,-1,wrap
Zucchini/button squash,,1,0.42,-1,-1,-1,-1,-1,-1,wrap
Zucchini: passive greenhouse,,1,1.77,-1,-1,-1,-1,-1,-1,wrap
Fresh courgette,,1,0.33,-1,0.04,0.01,0.06,-1,-1,wrap
Fresh courgette,,1,0.59,-1,0.04,0.01,0.33,-1,-1,wrap
"Cranberry, raw",,1,1.02,-1,0,0,0.41,-1,-1,wrap
"Cream, PP Tub with LDPE Lid",,2,2.75,-1,0.28,0.15,0.1,-1,-1,wrap
Cream,,3,5.32,-1,-1,-1,-1,-1,-1,wrap
"Palm fruit bunch, average, animal feed, at farm gate/MY U",,5,1.05,-1,-1,-1,-1,-1,-1,wrap
"Palm fruit bunch, with deforestation, on land recently transformed, animal feed, at farm gate/MY U",,5,1.56,-1,-1,-1,-1,-1,-1,wrap
"Palm fruit bunch, without deforestation, animal feed, at farm gate/MY U",,5,0.1,-1,-1,-1,-1,-1,-1,wrap
Cucumber/gherkins,,1,0.33,-1,-1,-1,-1,-1,-1,wrap
Cucumbers and gherkins: heated greenhouse,,2,2.23,-1,-1,-1,-1,-1,-1,wrap
"Cucumbers, LDPE Bag",,1,0.37,-1,0,0.01,0.01,-1,-1,wrap
Fresh cucumber (heated & unheated greenhouse production),,1,1.58,-1,0.04,0.02,0.22,-1,-1,wrap
Fresh cucumber (heated greenhouse production),,2,2.13,-1,0.04,0.02,0.06,-1,-1,wrap
Pickled cucumber/gherkins,,3,3.84,-1,0.23,1.47,0.12,-1,-1,wrap
Pickled cucumber/gherkins,,3,3.67,-1,0.25,1.47,0.64,-1,-1,wrap
"Squash, conventional, national average, at farm gate/FR U",,5,0.15,-1,-1,-1,-1,-1,-1,wrap
"Squash, national average, at farm gate/FR U",,5,0.15,-1,-1,-1,-1,-1,-1,wrap
"Squash, open field, conventional, at farm gate/FR U",,5,0.12,-1,-1,-1,-1,-1,-1,wrap
"Squash, springtime, under tunnel, conventional, at farm gate/FR U",,5,0.15,-1,-1,-1,-1,-1,-1,wrap
"Squash, springtime, under tunnel, organic, at farm gate/FR U",,5,0.16,-1,-1,-1,-1,-1,-1,wrap
"Squash, autumn, under tunnel, conventional, at farm gate/FR U",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
Dates,,1,0.32,-1,-1,-1,-1,-1,-1,wrap
"Custard, Aluminium Tin",,3,3.82,-1,0.22,1.6,0.17,-1,-1,wrap
"Mayonnaise, Glass Jar with Aluminium Lid",,2,2.94,-1,0.16,0.73,0.12,-1,-1,wrap
"Soft drink, carbonated, without fruit juice, with sugar",,1,0.54,-1,0.03,0.22,0.21,-1,-1,wrap
"Fruit soft drink, carbonated (10-50% of fruit juice), with sugar",,1,0.42,-1,0,0.22,0.18,-1,-1,wrap
"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar",,1,0.42,-1,0,0.22,0.18,-1,-1,wrap
"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)",,1,0.42,-1,0,0.22,0.18,-1,-1,wrap
"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)",,1,0.37,-1,0,0.18,0.18,-1,-1,wrap
"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)",,1,0.37,-1,0,0.18,0.18,-1,-1,wrap
"Soft drink, carbonated, without fruit juice, reduced sugar",,1,0.54,-1,0.03,0.22,0.21,-1,-1,wrap
"Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)",,1,0.54,-1,0.03,0.22,0.21,-1,-1,wrap
"Water, mineral, carbonated ou non-carbonated, CAROLA",,1,0.27,-1,0,0.16,0.1,-1,-1,wrap
"Duck for roasting, conventional, at farm gate/FR U",,5,5.12,-1,-1,-1,-1,-1,-1,wrap
"Fattening duck, conventional, at farm gate/FR U",,5,6.25,-1,-1,-1,-1,-1,-1,wrap
Duck,,2,3.09,-1,-1,-1,-1,-1,-1,wrap
Beans & Pulses,,1,1.57,1.09,0,0.35,0.1,-1,-1,wrap
"Eggs, Cardboard Box",,3,4.14,-1,0,0.22,0.09,-1,-1,wrap
"Egg white, raw",,2,2.52,-1,0.01,0.12,0.17,-1,-1,wrap
"Egg yolk, raw",,2,2.52,-1,0.01,0.12,0.17,-1,-1,wrap
Fennel,,1,0.48,-1,-1,-1,-1,-1,-1,wrap
Figs,,1,0.43,-1,-1,-1,-1,-1,-1,wrap
"Fish Fingers, Cardboard Box with PE Wax",,4,6.19,-1,0.15,0.24,0.16,-1,-1,wrap
"Atlantic herring, raw",,2,2.29,-1,0,0.29,0.9,-1,-1,wrap
"Carp, raw, farmed",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Common anchovy, raw",,2,2.12,-1,0,0.29,0.9,-1,-1,wrap
"Common sole, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"European perch, raw",,3,4.83,-1,0,0.29,0.9,-1,-1,wrap
"European pilchard or sardine, raw",,2,1.9,-1,0,0.29,0.9,-1,-1,wrap
"European plaice, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
Fish (farmed),,5,11.52,8.06,0.04,0.14,0.25,-1,-1,wrap
"Mackerel, raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"Saithe, raw",,4,5.91,-1,0,0.29,0.95,-1,-1,wrap
"Snapper, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",,3,4.58,-1,0.46,0.27,0.85,-1,-1,wrap
"Tuna, raw",,3,4.41,-1,0,0.29,0.78,-1,-1,wrap
"Turbot, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Basa, PE Tray with PE Film",,4,7.46,-1,0.38,0.22,0.03,-1,-1,wrap
"Cod, PE Tray with PE Film",,3,3.57,-1,0,0.22,0,-1,-1,wrap
"Haddock, PE Tray with PE Film",,3,3.37,-1,0,0.22,0,-1,-1,wrap
"Hake, PE Tray with PE Film",,4,8.61,-1,0,0.22,0,-1,-1,wrap
"Salmon, PE Tray with PE Film",,4,6.17,-1,0.14,0.22,0.28,-1,-1,wrap
"Trout, PE Tray with PE Film",,4,8.06,-1,0.14,0.22,0.26,-1,-1,wrap
"Albacore, NEA, Pelagic trawl, average, at landing/FR U",,5,7.65,-1,-1,-1,-1,-1,-1,wrap
"Atlantic Herring, NEA, Pelagic Trawl, average, at landing/NL U",,5,0.95,-1,-1,-1,-1,-1,-1,wrap
"Atlantic Mackerel, NEA, Pelagic Trawl, average, at landing/NL U",,5,0.97,-1,-1,-1,-1,-1,-1,wrap
"Bluefin Tuna, MedSea, Longline, average, at landing/FR U",,5,3.25,-1,-1,-1,-1,-1,-1,wrap
"Bluefin Tuna, MedSea, Seine, average, at cage gate/FR U",,5,1.91,-1,-1,-1,-1,-1,-1,wrap
"Common Sole, BBiscay, Trammel Net, average, at landing/FR U",,5,3.9,-1,-1,-1,-1,-1,-1,wrap
"European Anchovy, ECA, Seine, average, at landing/MA U",,5,0.81,-1,-1,-1,-1,-1,-1,wrap
"European Pilchard, BBiscay, Seine, average, at landing/FR U",,5,0.62,-1,-1,-1,-1,-1,-1,wrap
"European Pilchard, ECA, Seine, average, at landing/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Gadidae, CelticSea, Bottom Trawl, average, at landing/FR U",,5,6.07,-1,-1,-1,-1,-1,-1,wrap
"Large trout, 2-4kg, conventional, at farm gate/FR U",,5,3.87,-1,-1,-1,-1,-1,-1,wrap
"Saithe, NorthSea, Bottom Trawl, average, fresh, at landing/EU U",,5,3.84,-1,-1,-1,-1,-1,-1,wrap
"Saithe, NorthSea, Bottom Trawl, average, frozen, at landing/FR U",,5,7.88,-1,-1,-1,-1,-1,-1,wrap
"Sea bass or sea bream, 200-500g, conventional, in cage, at farm gate mit BargeEI/FR U",,5,8.66,-1,-1,-1,-1,-1,-1,wrap
"Sea bass or sea bream, 200-500g, conventional, in cage, at farm gate/FR U",,5,8.23,-1,-1,-1,-1,-1,-1,wrap
"Skipjack Tuna, ECA, Seine, average, at landing/CI U",,5,3.49,-1,-1,-1,-1,-1,-1,wrap
"Small trout, 250-350g, conventional, at farm gate/FR U",,5,3.15,-1,-1,-1,-1,-1,-1,wrap
"Yellowfin Tuna, ECA, Seine, average, at landing/CI U",,5,3.45,-1,-1,-1,-1,-1,-1,wrap
"Alaska pollock, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Albacore, raw",,4,8.46,-1,0,0.29,0.78,-1,-1,wrap
"American bass, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Anglerfish, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Arctic char, raw",,3,4.83,-1,0,0.29,0.9,-1,-1,wrap
"Atlantic bass, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Atlantic chub mackerel, raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"Atlantic halibut, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"Atlantic herring, lean, raw",,2,2.29,-1,0,0.29,0.9,-1,-1,wrap
"Atlantic herring, oily, raw",,2,2.29,-1,0,0.29,0.9,-1,-1,wrap
"Big-scale sand smelt (whole small fish), to fry, raw",,1,1.48,-1,0,0.29,0.9,-1,-1,wrap
"Bigeye scad, raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"Black seabream, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Blackspot seabream, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Blue grenadier, raw",,4,6.82,-1,0,0.29,1.08,-1,-1,wrap
"Blue ling, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Blue shark, fillet, without skin, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Bogue, raw",,1,1.48,-1,0,0.29,0.9,-1,-1,wrap
"Bonito, raw",,4,8.46,-1,0,0.29,0.78,-1,-1,wrap
"Brown bullhead, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Brown meagre, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"Capelin, raw",,4,8.46,-1,0,0.29,0.78,-1,-1,wrap
"Cod, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Common dab, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Common dentex, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Conger, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Crevalle jack, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"European bass, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"European hake, raw",,4,6.82,-1,0,0.29,1.08,-1,-1,wrap
"European sprat, raw",,2,1.9,-1,0,0.29,0.9,-1,-1,wrap
"Freshwater bream, raw",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Garfish, raw",,2,1.9,-1,0,0.29,0.9,-1,-1,wrap
"Gilthead seabream, raw, farmed",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Gilthead seabream, raw, wild",,4,9.11,-1,0,0.29,0.99,-1,-1,wrap
"Golden redfish, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Greenland halibut, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Grenadier, from any fishing spot, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Grouper, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"Haddock, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Hake, fillet, frozen, raw",,4,7.27,-1,0.46,0.27,1.08,-1,-1,wrap
"Horse mackerel, lean (spring, summer), raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"Horse mackerel, oily (autumn, winter), raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"Horse mackerel, raw",,2,2.23,-1,0,0.29,0.87,-1,-1,wrap
"John dory, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Largehead hairtail, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Lemon sole, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Ling, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Mediterranean bass, raw, farmed",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Mediterranean bass, raw, wild",,4,9.11,-1,0,0.29,0.99,-1,-1,wrap
"Megrim, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Mullet, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Nile perch, raw",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Nursehound or lesser spotted dogfish, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Pollack, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Pond smelt, raw",,2,1.9,-1,0,0.29,0.9,-1,-1,wrap
"Pouting, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Rainbow trout, raw, farmed",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Ray, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Red gurnard, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Roundnose grenadier, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Saithe, frozen, raw",,3,4.29,-1,0.46,0.27,0.66,-1,-1,wrap
"Salema, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Salmon trout, raw",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Salmon, raw, farmed",,3,5.01,-1,0,0.29,0.24,-1,-1,wrap
"Sea trout, raw",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Shallow-water Cape hake, raw",,4,6.81,-1,0,0.27,1.08,-1,-1,wrap
"Shark, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Skipjack tuna, raw",,3,4.38,-1,0,0.29,0.78,-1,-1,wrap
"Spiny scorpionfish, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Surmullet or red mullet, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Swordfish, raw",,3,4.21,-1,0,0.29,0.78,-1,-1,wrap
"Tonguesole, raw",,4,6.75,-1,0,0.29,1.04,-1,-1,wrap
"Trout, farmed, raw",,4,5.67,-1,0,0.29,0.9,-1,-1,wrap
"Tub gurnard, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Turbot, raw, farmed",,5,11.9,-1,0,0.29,0.99,-1,-1,wrap
"Turbot, raw, wild",,4,9.11,-1,0,0.29,0.99,-1,-1,wrap
"Whiting, raw",,5,10.93,-1,0,0.29,1.16,-1,-1,wrap
"Yellowfin tuna, raw",,3,4.41,-1,0,0.29,0.78,-1,-1,wrap
Anglerfish,,5,12.29,-1,-1,-1,-1,-1,-1,wrap
Carp,,1,1.8,-1,-1,-1,-1,-1,-1,wrap
Cod,,3,3.49,-1,-1,-1,-1,-1,-1,wrap
Diamond fish,,4,8.33,-1,-1,-1,-1,-1,-1,wrap
Eel,,3,3.88,-1,-1,-1,-1,-1,-1,wrap
Fish (all species),,3,4.41,-1,-1,-1,-1,-1,-1,wrap
Haddock,,3,3.37,-1,-1,-1,-1,-1,-1,wrap
Hake,,4,8.98,-1,-1,-1,-1,-1,-1,wrap
Herring,,1,1.17,-1,-1,-1,-1,-1,-1,wrap
Ling common,,4,6.45,-1,-1,-1,-1,-1,-1,wrap
Mackerel,,2,2,-1,-1,-1,-1,-1,-1,wrap
Megrim,,5,14.15,-1,-1,-1,-1,-1,-1,wrap
Pilchard,,1,1.1,-1,-1,-1,-1,-1,-1,wrap
Pollock,,1,1.65,-1,-1,-1,-1,-1,-1,wrap
Pomfret,,4,6.63,-1,-1,-1,-1,-1,-1,wrap
Porbeagle,,5,11.44,-1,-1,-1,-1,-1,-1,wrap
Rhombus,,4,8.41,-1,-1,-1,-1,-1,-1,wrap
Rock fish,,4,6.94,-1,-1,-1,-1,-1,-1,wrap
Salmon,,3,3.76,-1,-1,-1,-1,-1,-1,wrap
Sea bass,,3,3.55,-1,-1,-1,-1,-1,-1,wrap
Shark mako,,5,11.5,-1,-1,-1,-1,-1,-1,wrap
Sole,,5,20.86,-1,-1,-1,-1,-1,-1,wrap
Swordfish,,5,12.84,-1,-1,-1,-1,-1,-1,wrap
Trout,,3,3.73,-1,-1,-1,-1,-1,-1,wrap
Tuna,,2,2.6,-1,-1,-1,-1,-1,-1,wrap
Turbot,,5,14.51,-1,-1,-1,-1,-1,-1,wrap
Whiting,,2,2.66,-1,-1,-1,-1,-1,-1,wrap
"French bean, conventional, national average, at farm gate/FR U",,5,0.58,-1,-1,-1,-1,-1,-1,wrap
"Apple juice, pure juice",,1,0.4,-1,0.04,0.1,0.15,-1,-1,wrap
"Orange Juice, PET Bottle with PP Lid",,1,1.09,-1,0.44,0.24,0.09,-1,-1,wrap
"Mixed fruits juice, orange based, multivitamin",,1,0.77,-1,0.04,0.17,0.34,-1,-1,wrap
"Mixed fruits juice, pure juice",,1,0.77,-1,0.04,0.17,0.34,-1,-1,wrap
"Mixed fruits juice, pure juice, multivitamin",,1,0.77,-1,0.04,0.17,0.34,-1,-1,wrap
"Mixed fruits juice, reconstituted from a concentrate, multivitamin",,1,0.77,-1,0.04,0.17,0.34,-1,-1,wrap
"Orange juice, home-made",,1,1,-1,0.1,0.1,0.39,-1,-1,wrap
Other Fruit,,1,0.74,0.37,0.02,0.04,0.18,-1,-1,wrap
Garlic,,1,0.57,-1,-1,-1,-1,-1,-1,wrap
"Garlic, unpackaged",,1,0.35,-1,0,0,0.14,-1,-1,wrap
Ginger,,1,0.88,-1,-1,-1,-1,-1,-1,wrap
Artichokes,,1,0.48,-1,-1,-1,-1,-1,-1,wrap
"Gooseberry, raw",,1,1.4,-1,0,0,0.3,-1,-1,wrap
"Basmati rice, raw",,2,2.13,-1,0,0.27,0.34,-1,-1,wrap
"Rice, LDPE Bag",,3,3.35,-1,0.08,0.01,0.09,-1,-1,wrap
"Barley, feed grain, conventional, national average, animal feed, at farm gate/FR U",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Durum wheat grain, conventional, national average, at farm gate/FR U",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, average from 6 optimized case study, basis scenario, at farm gate/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, average from 6 optimized case study, scenario protein crop, at farm gate/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, average from 6 optimized case study, scenario systematic cover cropping, at farm gate/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Hemp, grain, Champagne, at farm gate/FR U",,5,0.56,-1,-1,-1,-1,-1,-1,wrap
"Jasmine rice, national average, at farm gate/TH U",,5,4.34,-1,-1,-1,-1,-1,-1,wrap
"Maize grain, conventional, 28% moisture, national average, animal feed, at farm gate/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Maize grain, conventional, 28% moisture, national average, with water footprint, animal feed, at farm gate/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Oat grain, national average, animal feed, at farm gate/FR U",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, average from 11 optimized case study, basis scenario,at farm gate/FR U",,5,0.31,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, average from 11 optimized case study, scenario protein crop, at farm gate/FR U",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, average from 11 optimized case study, scenario systematic cover cropping, at farm gate/FR U",,5,0.31,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, conventional, breadmaking quality, 15% moisture, at farm gate/FR U",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, conventional, national average, animal feed, at farm gate, production/FR U",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Soft wheat grain, conventional, protein improved quality, 15% moisture, at farm gate/FR U",,5,0.39,-1,-1,-1,-1,-1,-1,wrap
"Sorghum grain, conventional, national average, animal feed, at farm gate/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, conventional, downgraded quality, animal feed, at farm gate/FR U",,5,0.32,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, conventional, malting quality, animal feed, at farm gate/FR U",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, average from 2 optimized case study, basis scenario, at farm gate/FR U",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, average from 2 optimized case study, protein crop scenario, at farm gate/FR U",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, average from 2 optimized case study, systematic covercropping scenario, at farm gate/FR U",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, conventional, 9% moisture, national average, animal feed, at farm gate, production/FR U",,5,0.48,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, conventional, national average, animal feed, at farm gate, production/FR U",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Winter barley, conventional, malting quality, animal feed, at farm gate/FR U",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Winter forage barley, conventional, animal feed, at farm gate/FR U",,5,0.27,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, organic, system n°1, at farm gate/FR U",,5,0.21,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, organic, system n°2, at farm gate/FR U",,5,0.18,-1,-1,-1,-1,-1,-1,wrap
"Grain maize, organic, system n°3, at farm gate/FR U",,5,0.19,-1,-1,-1,-1,-1,-1,wrap
"Sorghum, organic, system n°1, at farm gate/FR U",,5,0.47,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, at farm gate/CN U",,5,0.98,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, at farm gate/IN U",,5,1.51,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, system n°1, at farm gate/FR U",,5,0.6,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, system n°2, at farm gate/FR U",,5,0.7,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, system n°3, at farm gate/FR U",,5,0.69,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, system n°4, at farm gate/FR U",,5,0.69,-1,-1,-1,-1,-1,-1,wrap
"Soybean grain, organic, system n°5, at farm gate/FR U",,5,0.48,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, from intercrop, organic, system n°1, at farm gate/FR U",,5,0.83,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, from intercrop, organic, system n°2, at farm gate/FR U",,5,0.24,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, organic, system n°1, at farm gate/FR U",,5,0.63,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, organic, system n°2, at farm gate/FR U",,5,0.67,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, organic, system n°3, at farm gate/FR U",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Spring barley, organic, system n°4, at farm gate/FR U",,5,0.46,-1,-1,-1,-1,-1,-1,wrap
"Spring faba bean and spring barley intercrop, organic, system n°1, at farm gate/FR U",,5,0.98,-1,-1,-1,-1,-1,-1,wrap
"Spring faba bean and spring wheat intercrop, organic, system n°1, at farm gate/FR U",,5,0.97,-1,-1,-1,-1,-1,-1,wrap
"Spring pea and spring barley intercrop, organic, system n°1, at farm gate/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Spring pea and spring wheat intercrop, organic, system n°1, at farm gate/FR U",,5,0.24,-1,-1,-1,-1,-1,-1,wrap
"Spring wheat, from intercrop, organic, system n°1, at farm gate/FR U",,5,0.82,-1,-1,-1,-1,-1,-1,wrap
"Spring wheat, from intercrop, organic, system n°2, at farm gate/FR U",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, organic, system n°1, at farm gate/FR U",,5,0.54,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, organic, system n°2, at farm gate/FR U",,5,0.48,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, organic, system n°3, at farm gate/FR U",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, organic, system n°4, at farm gate/FR U",,5,0.49,-1,-1,-1,-1,-1,-1,wrap
"Sunflower grain, organic, system n°5, at farm gate/FR U",,5,0.61,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, from intercrop, organic, system n°1, at farm gate/FR U",,5,0.61,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, from intercrop, organic, system n°2, at farm gate/FR U",,5,0.75,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, from intercrop, organic, system n°3, at farm gate/FR U",,5,1.08,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, from intercrop, organic, system n°4, at farm gate/FR U",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, organic, system n°1, at farm gate/FR U",,5,0.76,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, organic, system n°2, at farm gate/FR U",,5,0.97,-1,-1,-1,-1,-1,-1,wrap
"Triticale grain, organic, system n°3, at farm gate/FR U",,5,0.77,-1,-1,-1,-1,-1,-1,wrap
"Winter barley, from intercrop, organic, system n°1, at farm gate/FR U",,5,0.79,-1,-1,-1,-1,-1,-1,wrap
"Winter barley, from intercrop, organic, system n°2, at farm gate/FR U",,5,0.24,-1,-1,-1,-1,-1,-1,wrap
"Winter barley, organic, system n°1, at farm gate/FR U",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
